champion_name,region,tier,patch,position,level,win_rate,pick_rate,ban_rate,counters1_name,counters1_win_rate,counters1_games,counters2_name,counters2_win_rate,counters2_games,counters3_name,counters3_win_rate,counters3_games,counters4_name,counters4_win_rate,counters4_games,counters5_name,counters5_win_rate,counters5_games,counters6_name,counters6_win_rate,counters6_games,counters7_name,counters7_win_rate,counters7_games,counters8_name,counters8_win_rate,counters8_games,counters9_name,counters9_win_rate,counters9_games,counters10_name,counters10_win_rate,counters10_games,equip1_name,equip1_pick_rate,equip2_name,equip2_pick_rate,equip3_name,equip3_pick_rate,equip4_name,equip4_pick_rate,equip5_name,equip5_pick_rate
LOL.top.akali,global,silver,12.23,top,5,46.5,2.82,3.7,LOL.top.aatrox,46.33,1811,LOL.top.darius,44.43,1607,LOL.top.fiora,42.83,1548,LOL.top.sett,46.95,1457,LOL.top.teemo,46.18,1438,LOL.top.drmundo,39.86,1405,LOL.top.mordekaiser,45.43,1325,LOL.top.jax,47.3,1091,LOL.top.irelia,42.4,1066,LOL.top.garen,45.28,985,"海克斯科技火箭腰带,影焰,中娅沙漏",20.95,"贪欲九头蛇,峡谷制造者,中娅沙漏",8.39,"贪欲九头蛇,峡谷制造者,影焰",7.34,"海克斯科技火箭腰带,中娅沙漏,影焰",5.34,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",4.66
LOL.top.akali,global,all,12.22,mid,2,49.02,10.12,13.43,LOL.top.sylas,49.71,79021,LOL.top.yasuo,50.33,74352,LOL.top.zed,47.47,72125,LOL.top.yone,50.38,67783,LOL.top.katarina,50.5,49286,LOL.top.irelia,49.35,37885,LOL.top.syndra,48.45,37319,LOL.top.vex,45.69,36520,LOL.top.viktor,50.05,30890,LOL.top.ahri,49.19,27812,"海克斯科技火箭腰带,影焰,中娅沙漏",24.34,"海克斯科技火箭腰带,中娅沙漏,影焰",7.29,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.44,"海克斯科技火箭腰带,影焰,莫雷洛秘典",4.32,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",2.82
LOL.top.akali,global,all,12.22,top,5,46.59,3.01,3.99,LOL.top.aatrox,45.22,21271,LOL.top.fiora,44.48,18296,LOL.top.sett,46.39,13944,LOL.top.darius,47.28,13821,LOL.top.jax,47.84,12217,LOL.top.mordekaiser,47.44,11486,LOL.top.teemo,47.07,11027,LOL.top.gangplank,46.09,9673,LOL.top.irelia,45.94,9587,LOL.top.garen,45.39,8952,"海克斯科技火箭腰带,影焰,中娅沙漏",17.95,"贪欲九头蛇,峡谷制造者,中娅沙漏",5.35,"海克斯科技火箭腰带,中娅沙漏,影焰",4.6,"贪欲九头蛇,峡谷制造者,影焰",4.27,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",3.67
LOL.top.akali,global,diamond,12.22,mid,2,48.44,9.84,11.08,LOL.top.sylas,47.69,2443,LOL.top.zed,45.44,2128,LOL.top.syndra,48.77,1622,LOL.top.yone,51.19,1307,LOL.top.viktor,51.33,1206,LOL.top.katarina,47.1,1189,LOL.top.yasuo,49.91,1092,LOL.top.irelia,49.26,1009,LOL.top.kassadin,49.51,917,LOL.top.vex,44.47,778,"海克斯科技火箭腰带,影焰,中娅沙漏",25.06,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",7.02,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",6.52,"海克斯科技火箭腰带,中娅沙漏,影焰",5.86,"贪欲九头蛇,峡谷制造者,中娅沙漏",3.49
LOL.top.akali,global,diamond,12.22,top,5,44.91,3.25,3.63,LOL.top.aatrox,44.66,777,LOL.top.fiora,45.29,680,LOL.top.jax,44.36,408,LOL.top.ksante,44.91,403,LOL.top.camille,41.45,386,LOL.top.irelia,43.59,351,LOL.top.darius,43.65,323,LOL.top.gangplank,42.18,294,LOL.top.riven,41.57,267,LOL.top.sett,45.04,242,"海克斯科技火箭腰带,影焰,中娅沙漏",16.66,"贪欲九头蛇,峡谷制造者,中娅沙漏",8.91,"贪欲九头蛇,峡谷制造者,影焰",8.12,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.03,"海克斯科技火箭腰带,中娅沙漏,影焰",4.08
LOL.top.akali,global,platinum,12.22,mid,3,48.23,9.51,12.57,LOL.top.sylas,48.61,7687,LOL.top.zed,45.74,7436,LOL.top.yone,50.59,5161,LOL.top.yasuo,50.47,4866,LOL.top.syndra,47.65,4791,LOL.top.katarina,50.9,4737,LOL.top.viktor,50.68,3832,LOL.top.irelia,48.59,3645,LOL.top.vex,44.06,2998,LOL.top.kassadin,46.36,2802,"海克斯科技火箭腰带,影焰,中娅沙漏",24.84,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",6.51,"海克斯科技火箭腰带,中娅沙漏,影焰",6.04,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",3.98,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.18
LOL.top.akali,global,platinum,12.22,top,5,45.75,3.1,4.1,LOL.top.aatrox,43.15,2415,LOL.top.fiora,44.84,2306,LOL.top.gangplank,45.11,1381,LOL.top.jax,48.8,1250,LOL.top.ksante,47.31,1190,LOL.top.darius,45.32,1132,LOL.top.camille,47.44,1092,LOL.top.irelia,42.51,1068,LOL.top.sett,47.26,1003,LOL.top.riven,44.55,909,"海克斯科技火箭腰带,影焰,中娅沙漏",16.48,"贪欲九头蛇,峡谷制造者,中娅沙漏",8.89,"贪欲九头蛇,峡谷制造者,影焰",6.25,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",4.21,"海克斯科技火箭腰带,中娅沙漏,影焰",3.42
LOL.top.akali,global,gold,12.22,mid,2,49.16,9.63,13.45,LOL.top.sylas,49.97,15973,LOL.top.zed,46.92,15247,LOL.top.yasuo,51.35,12803,LOL.top.yone,50.25,11985,LOL.top.katarina,51.11,9868,LOL.top.irelia,49.96,7929,LOL.top.syndra,48.38,7784,LOL.top.viktor,49.62,7157,LOL.top.vex,44.47,6931,LOL.top.malzahar,44.86,5161,"海克斯科技火箭腰带,影焰,中娅沙漏",25.73,"海克斯科技火箭腰带,中娅沙漏,影焰",7.33,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.74,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.97,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",2.98
LOL.top.akali,global,gold,12.22,top,4,46.87,3.03,4.22,LOL.top.aatrox,44.92,4668,LOL.top.fiora,45.08,4392,LOL.top.gangplank,46.63,2578,LOL.top.darius,46.06,2551,LOL.top.sett,46.71,2550,LOL.top.jax,47.81,2487,LOL.top.irelia,46.4,2067,LOL.top.ksante,47.62,1978,LOL.top.mordekaiser,47.62,1953,LOL.top.camille,47.47,1782,"海克斯科技火箭腰带,影焰,中娅沙漏",17.82,"贪欲九头蛇,峡谷制造者,中娅沙漏",7.11,"贪欲九头蛇,峡谷制造者,影焰",5.64,"海克斯科技火箭腰带,中娅沙漏,影焰",4.18,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",3.79
LOL.top.akali,global,silver,12.22,mid,3,49.41,10.02,13.92,LOL.top.yasuo,50.04,17347,LOL.top.sylas,49.87,16254,LOL.top.zed,48.2,15135,LOL.top.yone,50.71,14799,LOL.top.katarina,50.35,10796,LOL.top.vex,46.34,8123,LOL.top.irelia,50.03,7709,LOL.top.syndra,48.63,6766,LOL.top.ahri,48.7,6123,LOL.top.viktor,49.92,5909,"海克斯科技火箭腰带,影焰,中娅沙漏",25.91,"海克斯科技火箭腰带,中娅沙漏,影焰",8.19,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.31,"海克斯科技火箭腰带,影焰,莫雷洛秘典",4.74,"海克斯科技火箭腰带,中娅沙漏,莫雷洛秘典",3.29
LOL.top.akali,global,silver,12.22,top,4,47.28,2.93,4.06,LOL.top.aatrox,45.94,4151,LOL.top.fiora,44.04,3501,LOL.top.sett,46.92,3086,LOL.top.darius,46.99,3035,LOL.top.teemo,47.56,2849,LOL.top.jax,47.84,2450,LOL.top.mordekaiser,46.25,2426,LOL.top.nasus,44.19,2186,LOL.top.garen,45.12,2028,LOL.top.irelia,46.01,1941,"海克斯科技火箭腰带,影焰,中娅沙漏",21.11,"海克斯科技火箭腰带,中娅沙漏,影焰",5.81,"贪欲九头蛇,峡谷制造者,中娅沙漏",5.12,"贪欲九头蛇,峡谷制造者,影焰",4.26,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",4.02
LOL.top.akali,global,all,12.21,mid,2,48.97,10.68,14.51,LOL.top.sylas,49.27,111295,LOL.top.yone,50.01,64612,LOL.top.yasuo,49.64,63153,LOL.top.zed,48.85,51128,LOL.top.katarina,49.34,42200,LOL.top.vex,45.41,41891,LOL.top.syndra,48.89,41027,LOL.top.viktor,50.79,36262,LOL.top.ahri,48.97,33342,LOL.top.irelia,50.08,27827,"海克斯科技火箭腰带,影焰,中娅沙漏",31.96,"海克斯科技火箭腰带,中娅沙漏,影焰",7.84,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",6.35,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",4.3,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.96
LOL.top.akali,global,all,12.21,top,4,46.38,2.78,3.77,LOL.top.aatrox,46.82,18104,LOL.top.darius,46.78,13145,LOL.top.sett,45.54,11455,LOL.top.ksante,51.17,10798,LOL.top.fiora,45.19,10000,LOL.top.mordekaiser,46.29,9609,LOL.top.garen,43.64,9364,LOL.top.yone,49.38,8903,LOL.top.nasus,43.28,8867,LOL.top.jax,47.18,8569,"海克斯科技火箭腰带,影焰,中娅沙漏",28.4,"海克斯科技火箭腰带,中娅沙漏,影焰",6.6,"峡谷制造者,影焰,中娅沙漏",5.21,"海克斯科技火箭腰带,影焰,虚空之杖",4.69,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",3.85
LOL.top.akali,global,diamond,12.21,mid,3,47.88,9.87,12.39,LOL.top.sylas,48.63,4349,LOL.top.syndra,50.13,2232,LOL.top.viktor,51.19,1676,LOL.top.yone,50.63,1517,LOL.top.katarina,47.39,1401,LOL.top.zed,45.06,1356,LOL.top.vex,43.25,1223,LOL.top.yasuo,46.89,1222,LOL.top.ahri,47.56,984,LOL.top.azir,55.98,711,"海克斯科技火箭腰带,影焰,中娅沙漏",29.61,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",8.09,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",8.04,"海克斯科技火箭腰带,中娅沙漏,影焰",6.45,"海克斯科技火箭腰带,影焰,虚空之杖",3.38
LOL.top.akali,global,diamond,12.21,top,5,46.14,2.69,3.32,LOL.top.aatrox,47.93,701,LOL.top.fiora,47.39,422,LOL.top.darius,42.78,360,LOL.top.ksante,49.86,353,LOL.top.camille,42.73,344,LOL.top.yone,51.13,309,LOL.top.jax,44.33,300,LOL.top.irelia,50.94,267,LOL.top.renekton,42.52,254,LOL.top.ornn,49.19,248,"海克斯科技火箭腰带,影焰,中娅沙漏",29.93,"海克斯科技火箭腰带,影焰,虚空之杖",8.73,"峡谷制造者,影焰,中娅沙漏",6.46,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.95,"海克斯科技火箭腰带,中娅沙漏,影焰",5.73
LOL.top.akali,global,platinum,12.21,mid,3,48.42,10.01,13.79,LOL.top.sylas,49.08,12934,LOL.top.syndra,48.68,5392,LOL.top.yone,49.26,4976,LOL.top.zed,48.63,4964,LOL.top.viktor,52.27,4766,LOL.top.yasuo,49.84,4294,LOL.top.katarina,48.62,4031,LOL.top.vex,43.59,3852,LOL.top.ahri,47.71,2903,LOL.top.irelia,51.76,2498,"海克斯科技火箭腰带,影焰,中娅沙漏",32.51,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",7.97,"海克斯科技火箭腰带,中娅沙漏,影焰",6.99,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",6.0,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.13
LOL.top.akali,global,platinum,12.21,top,5,45.76,2.72,3.73,LOL.top.aatrox,45.67,2054,LOL.top.fiora,43.96,1299,LOL.top.ksante,49.96,1251,LOL.top.darius,44.77,1204,LOL.top.yone,52.58,892,LOL.top.gangplank,45.95,888,LOL.top.jax,46.35,835,LOL.top.sett,47.87,823,LOL.top.camille,44.77,822,LOL.top.renekton,44.12,816,"海克斯科技火箭腰带,影焰,中娅沙漏",30.25,"海克斯科技火箭腰带,中娅沙漏,影焰",6.11,"海克斯科技火箭腰带,影焰,虚空之杖",5.82,"峡谷制造者,影焰,中娅沙漏",5.76,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",5.18
LOL.top.akali,global,gold,12.21,mid,2,49.0,10.3,14.64,LOL.top.sylas,49.17,23222,LOL.top.yone,51.29,11189,LOL.top.yasuo,50.75,10436,LOL.top.zed,48.0,10286,LOL.top.syndra,48.51,8588,LOL.top.viktor,50.27,8266,LOL.top.katarina,49.29,8218,LOL.top.vex,45.08,8141,LOL.top.ahri,48.6,5864,LOL.top.malzahar,45.6,5827,"海克斯科技火箭腰带,影焰,中娅沙漏",33.84,"海克斯科技火箭腰带,中娅沙漏,影焰",7.9,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",6.79,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",4.64,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.66
LOL.top.akali,global,gold,12.21,top,5,46.59,2.74,3.86,LOL.top.aatrox,46.82,3601,LOL.top.ksante,50.33,2440,LOL.top.darius,47.15,2388,LOL.top.fiora,48.54,2058,LOL.top.sett,45.34,1879,LOL.top.jax,47.09,1699,LOL.top.garen,43.48,1665,LOL.top.nasus,44.53,1644,LOL.top.yone,49.27,1644,LOL.top.renekton,47.03,1584,"海克斯科技火箭腰带,影焰,中娅沙漏",30.58,"海克斯科技火箭腰带,中娅沙漏,影焰",6.56,"峡谷制造者,影焰,中娅沙漏",5.99,"海克斯科技火箭腰带,影焰,虚空之杖",4.88,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",4.24
LOL.top.akali,global,silver,12.21,mid,2,49.38,10.61,15.14,LOL.top.sylas,49.8,23098,LOL.top.yasuo,49.98,15703,LOL.top.yone,49.28,15113,LOL.top.zed,48.73,11786,LOL.top.vex,45.25,9801,LOL.top.katarina,50.51,9493,LOL.top.syndra,48.9,7968,LOL.top.ahri,49.26,7544,LOL.top.malzahar,44.66,7239,LOL.top.viktor,50.45,7213,"海克斯科技火箭腰带,影焰,中娅沙漏",33.08,"海克斯科技火箭腰带,中娅沙漏,影焰",8.6,"海克斯科技火箭腰带,影焰,灭世者的死亡之帽",6.06,"海克斯科技火箭腰带,影焰,莫雷洛秘典",4.29,"黑暗封印,海克斯科技火箭腰带,影焰,中娅沙漏",3.78
LOL.top.akali,global,silver,12.21,top,4,46.85,2.69,3.8,LOL.top.aatrox,46.55,3633,LOL.top.darius,47.15,2952,LOL.top.sett,45.22,2563,LOL.top.ksante,53.59,2295,LOL.top.teemo,45.92,2269,LOL.top.garen,43.36,2228,LOL.top.nasus,43.57,2171,LOL.top.mordekaiser,46.95,2145,LOL.top.fiora,44.95,1960,LOL.top.yone,48.67,1886,"海克斯科技火箭腰带,影焰,中娅沙漏",31.08,"海克斯科技火箭腰带,中娅沙漏,影焰",7.42,"峡谷制造者,影焰,中娅沙漏",5.59,"海克斯科技火箭腰带,影焰,虚空之杖",4.66,"海克斯科技火箭腰带,影焰,莫雷洛秘典",3.88
LOL.top.trundle,global,all,12.23,jungle,4,49.85,2.67,1.68,LOL.top.warwick,48.94,8969,LOL.top.rammus,48.87,8599,LOL.top.masteryi,48.28,8153,LOL.top.udyr,47.89,7628,LOL.top.kayn,52.01,7195,LOL.top.hecarim,53.1,7004,LOL.top.sylas,48.95,6480,LOL.top.mordekaiser,47.64,5989,LOL.top.leesin,53.39,5479,LOL.top.diana,49.75,5178,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",10.08,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.37,"神圣分离者,破败王者之刃,荆棘之甲",5.38,"神圣分离者,巨型九头蛇,破败王者之刃",4.92,"提亚马特,神圣分离者,贪欲九头蛇,破败王者之刃",3.33
LOL.top.trundle,global,all,12.23,top,5,47.44,0.81,0.51,LOL.top.drmundo,44.9,2835,LOL.top.mordekaiser,46.07,2481,LOL.top.darius,48.25,2435,LOL.top.sett,48.66,2127,LOL.top.fiora,44.56,2060,LOL.top.aatrox,46.93,2052,LOL.top.nasus,45.33,1670,LOL.top.garen,48.24,1594,LOL.top.jax,45.12,1569,LOL.top.ksante,52.43,1440,"破败王者之刃,神圣分离者,贪欲九头蛇",12.69,"破败王者之刃,神圣分离者,破舰者",8.23,"破败王者之刃,神圣分离者,荆棘之甲",8.17,"破败王者之刃,神圣分离者,巨型九头蛇",5.76,"神圣分离者,破败王者之刃,荆棘之甲",4.81
LOL.top.trundle,global,diamond,12.23,jungle,4,47.02,1.13,0.69,LOL.top.rammus,50.0,146,LOL.top.hecarim,39.64,111,LOL.top.udyr,42.86,84,LOL.top.sylas,47.37,76,LOL.top.sejuani,50.67,75,LOL.top.graves,41.43,70,LOL.top.leesin,47.06,68,LOL.top.zac,44.26,61,LOL.top.ekko,54.55,55,LOL.top.kayn,54.72,53,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",19.64,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",7.74,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.44,"神圣分离者,巨型九头蛇,荆棘之甲",5.95,"贪欲九头蛇,神圣分离者,荆棘之甲",4.46
LOL.top.trundle,global,platinum,12.23,jungle,4,48.7,1.65,0.98,LOL.top.rammus,51.9,632,LOL.top.hecarim,52.38,546,LOL.top.udyr,47.11,501,LOL.top.sylas,41.75,412,LOL.top.leesin,50.66,379,LOL.top.mordekaiser,46.89,322,LOL.top.masteryi,50.47,321,LOL.top.kayn,52.35,319,LOL.top.sejuani,50.0,294,LOL.top.ekko,50.36,280,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",14.0,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.24,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",5.18,"贪欲九头蛇,神圣分离者,破败王者之刃",4.11,"提亚马特,神圣分离者,贪欲九头蛇,破败王者之刃",3.98
LOL.top.trundle,global,platinum,12.23,top,5,46.57,0.61,0.37,LOL.top.drmundo,46.93,228,LOL.top.ksante,49.44,180,LOL.top.aatrox,52.41,166,LOL.top.fiora,44.03,159,LOL.top.darius,44.3,149,LOL.top.mordekaiser,44.44,144,LOL.top.gangplank,46.51,129,LOL.top.irelia,46.61,118,LOL.top.sett,49.15,118,LOL.top.sion,45.61,114,"破败王者之刃,神圣分离者,贪欲九头蛇",15.55,"破败王者之刃,神圣分离者,破舰者",14.09,"破败王者之刃,神圣分离者,巨型九头蛇",10.33,"破败王者之刃,神圣分离者,荆棘之甲",6.32,"神圣分离者,破败王者之刃,破舰者",4.74
LOL.top.trundle,global,gold,12.23,jungle,4,50.2,2.3,1.37,LOL.top.rammus,48.14,1643,LOL.top.udyr,49.2,1565,LOL.top.hecarim,53.01,1294,LOL.top.sylas,50.7,1223,LOL.top.kayn,52.89,1123,LOL.top.mordekaiser,49.64,1112,LOL.top.leesin,50.64,1094,LOL.top.masteryi,48.44,1028,LOL.top.warwick,47.85,999,LOL.top.diana,49.24,916,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",11.95,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.46,"神圣分离者,破败王者之刃,荆棘之甲",4.59,"神圣分离者,巨型九头蛇,破败王者之刃",4.3,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",3.5
LOL.top.trundle,global,gold,12.23,top,5,46.81,0.78,0.46,LOL.top.drmundo,43.2,537,LOL.top.fiora,40.13,461,LOL.top.darius,48.57,455,LOL.top.mordekaiser,44.87,419,LOL.top.aatrox,45.64,401,LOL.top.ksante,52.16,370,LOL.top.sett,48.44,353,LOL.top.gangplank,47.69,325,LOL.top.nasus,43.58,296,LOL.top.irelia,52.04,294,"破败王者之刃,神圣分离者,贪欲九头蛇",16.86,"破败王者之刃,神圣分离者,破舰者",10.4,"破败王者之刃,神圣分离者,荆棘之甲",8.88,"破败王者之刃,神圣分离者,巨型九头蛇",6.53,"神圣分离者,破败王者之刃,荆棘之甲",4.08
LOL.top.trundle,global,silver,12.23,jungle,4,50.55,3.03,1.96,LOL.top.warwick,48.16,1929,LOL.top.rammus,47.09,1905,LOL.top.masteryi,49.36,1785,LOL.top.kayn,52.94,1702,LOL.top.udyr,47.47,1698,LOL.top.sylas,49.53,1591,LOL.top.hecarim,51.81,1492,LOL.top.mordekaiser,48.94,1410,LOL.top.leesin,56.55,1245,LOL.top.shaco,49.49,1184,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",10.96,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.72,"神圣分离者,破败王者之刃,荆棘之甲",6.25,"神圣分离者,巨型九头蛇,破败王者之刃",5.62,"提亚马特,神圣分离者,贪欲九头蛇,破败王者之刃",4.1
LOL.top.trundle,global,silver,12.23,top,5,48.1,0.91,0.59,LOL.top.drmundo,46.19,643,LOL.top.mordekaiser,44.52,575,LOL.top.darius,49.11,562,LOL.top.sett,47.52,524,LOL.top.aatrox,44.44,450,LOL.top.fiora,44.84,446,LOL.top.nasus,44.42,394,LOL.top.garen,47.98,371,LOL.top.jax,44.44,360,LOL.top.teemo,44.66,309,"破败王者之刃,神圣分离者,贪欲九头蛇",15.48,"破败王者之刃,神圣分离者,荆棘之甲",10.75,"破败王者之刃,神圣分离者,破舰者",9.23,"破败王者之刃,神圣分离者,巨型九头蛇",6.94,"神圣分离者,破败王者之刃,荆棘之甲",6.02
LOL.top.trundle,global,all,12.22,jungle,2,53.98,4.1,2.47,LOL.top.hecarim,56.12,25445,LOL.top.kayn,55.8,23366,LOL.top.masteryi,51.36,22692,LOL.top.warwick,53.44,22122,LOL.top.udyr,52.34,18918,LOL.top.viego,54.67,17649,LOL.top.leesin,57.13,15905,LOL.top.graves,53.87,14939,LOL.top.ekko,50.4,14344,LOL.top.mordekaiser,48.74,14316,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",11.28,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.02,"神圣分离者,破败王者之刃,荆棘之甲",5.33,"神圣分离者,巨型九头蛇,破败王者之刃",4.13,"神圣分离者,巨型九头蛇,荆棘之甲",3.69
LOL.top.trundle,global,all,12.22,top,4,50.35,1.07,0.64,LOL.top.darius,52.0,5735,LOL.top.aatrox,49.54,5525,LOL.top.mordekaiser,48.46,5442,LOL.top.fiora,49.12,5405,LOL.top.sett,50.63,5343,LOL.top.nasus,47.51,4418,LOL.top.jax,46.99,4016,LOL.top.garen,49.62,3793,LOL.top.drmundo,51.59,3656,LOL.top.ksante,54.18,3322,"破败王者之刃,神圣分离者,破舰者",10.68,"破败王者之刃,神圣分离者,荆棘之甲",7.96,"破败王者之刃,神圣分离者,巨型九头蛇",7.74,"破败王者之刃,神圣分离者,贪欲九头蛇",5.66,"神圣分离者,破败王者之刃,荆棘之甲",4.61
LOL.top.trundle,global,diamond,12.22,jungle,3,51.64,2.0,1.09,LOL.top.hecarim,50.95,528,LOL.top.udyr,50.76,331,LOL.top.graves,50.57,263,LOL.top.ekko,45.92,233,LOL.top.kayn,55.76,217,LOL.top.sejuani,58.62,203,LOL.top.wukong,49.5,200,LOL.top.leesin,59.0,200,LOL.top.viego,56.35,197,LOL.top.rammus,63.64,165,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",14.12,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",7.19,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",6.2,"贪欲九头蛇,神圣分离者,冰霜之心",4.82,"贪欲九头蛇,神圣分离者,荆棘之甲",3.84
LOL.top.trundle,global,diamond,12.22,top,5,49.89,0.68,0.37,LOL.top.aatrox,42.86,119,LOL.top.ksante,49.11,112,LOL.top.fiora,51.85,108,LOL.top.darius,49.44,89,LOL.top.camille,38.81,67,LOL.top.mordekaiser,46.97,66,LOL.top.jax,54.1,61,LOL.top.irelia,54.24,59,LOL.top.shen,48.21,56,LOL.top.ornn,56.36,55,"破败王者之刃,神圣分离者,破舰者",20.51,"破败王者之刃,神圣分离者,贪欲九头蛇",16.35,"神圣分离者,破败王者之刃,破舰者",10.9,"破败王者之刃,神圣分离者,巨型九头蛇",6.09,"破败王者之刃,冰脉护手,破舰者",4.49
LOL.top.trundle,global,platinum,12.22,jungle,2,53.31,2.86,1.61,LOL.top.hecarim,56.9,2378,LOL.top.udyr,50.62,1541,LOL.top.kayn,53.93,1322,LOL.top.graves,50.96,1246,LOL.top.leesin,52.73,1229,LOL.top.viego,57.09,1135,LOL.top.ekko,50.78,1089,LOL.top.mordekaiser,48.23,1018,LOL.top.masteryi,49.45,991,LOL.top.sejuani,56.54,964,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",13.09,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.03,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",4.58,"神圣分离者,破败王者之刃,荆棘之甲",4.06,"神圣分离者,破败王者之刃,巨型九头蛇",3.71
LOL.top.trundle,global,platinum,12.22,top,4,50.46,0.85,0.48,LOL.top.fiora,48.51,536,LOL.top.aatrox,50.52,481,LOL.top.ksante,51.2,416,LOL.top.darius,54.13,412,LOL.top.sett,51.4,356,LOL.top.gangplank,46.91,324,LOL.top.camille,43.59,312,LOL.top.sion,52.82,301,LOL.top.mordekaiser,50.5,299,LOL.top.jax,50.18,285,"破败王者之刃,神圣分离者,破舰者",14.51,"破败王者之刃,神圣分离者,巨型九头蛇",8.52,"破败王者之刃,神圣分离者,贪欲九头蛇",8.49,"破败王者之刃,神圣分离者,荆棘之甲",6.05,"神圣分离者,破败王者之刃,破舰者",4.74
LOL.top.trundle,global,gold,12.22,jungle,1,54.23,3.71,2.17,LOL.top.hecarim,55.1,5356,LOL.top.kayn,55.76,4017,LOL.top.udyr,51.69,4014,LOL.top.graves,54.74,3365,LOL.top.leesin,56.48,3364,LOL.top.masteryi,52.04,3309,LOL.top.viego,55.69,3146,LOL.top.mordekaiser,48.33,3031,LOL.top.ekko,49.71,2921,LOL.top.warwick,53.58,2867,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",12.91,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.54,"神圣分离者,破败王者之刃,荆棘之甲",4.58,"神圣分离者,破败王者之刃,巨型九头蛇",3.61,"神圣分离者,巨型九头蛇,荆棘之甲",3.58
LOL.top.trundle,global,gold,12.22,top,4,50.04,1.02,0.59,LOL.top.fiora,50.25,1182,LOL.top.darius,50.95,1107,LOL.top.aatrox,44.1,1093,LOL.top.sett,51.48,948,LOL.top.mordekaiser,48.61,932,LOL.top.ksante,51.55,805,LOL.top.jax,44.39,784,LOL.top.nasus,47.25,781,LOL.top.sion,49.07,756,LOL.top.gangplank,50.0,694,"破败王者之刃,神圣分离者,破舰者",12.7,"破败王者之刃,神圣分离者,巨型九头蛇",9.15,"破败王者之刃,神圣分离者,荆棘之甲",8.85,"破败王者之刃,神圣分离者,贪欲九头蛇",7.31,"神圣分离者,破败王者之刃,荆棘之甲",4.03
